AccX,AccY,AccZ,GyroX,GyroY,GyroZ
1564.00,103.00,-4175.00,49.00,7.00,-35.00
1600.00,80.00,-4202.00,43.00,1.00,-29.00
1576.00,85.00,-4185.00,38.00,3.00,-33.00
1583.00,66.00,-4188.00,39.00,3.00,-36.00
1579.00,77.00,-4212.00,38.00,-2.00,-28.00
1586.00,88.00,-4210.00,35.00,1.00,-31.00
1558.00,91.00,-4182.00,45.00,5.00,-36.00
1560.00,80.00,-4180.00,37.00,12.00,-33.00
1610.00,86.00,-4189.00,36.00,5.00,-25.00
1561.00,81.00,-4175.00,36.00,8.00,-21.00
1555.00,92.00,-4190.00,38.00,12.00,-33.00
1606.00,86.00,-4198.00,42.00,8.00,-27.00
1585.00,95.00,-4177.00,34.00,-13.00,-31.00
1600.00,63.00,-4175.00,37.00,7.00,-38.00
1612.00,68.00,-4222.00,35.00,2.00,-40.00
1587.00,76.00,-4227.00,35.00,19.00,-28.00
1588.00,70.00,-4190.00,43.00,2.00,-36.00
1573.00,96.00,-4179.00,40.00,6.00,-24.00
1587.00,90.00,-4209.00,34.00,13.00,-31.00
1588.00,70.00,-4223.00,36.00,9.00,-30.00
1566.00,55.00,-4175.00,37.00,5.00,-33.00
1584.00,88.00,-4225.00,31.00,12.00,-39.00
1595.00,92.00,-4189.00,31.00,-2.00,-33.00
1575.00,71.00,-4186.00,44.00,-1.00,-35.00
1572.00,46.00,-4176.00,46.00,-2.00,-20.00
1581.00,89.00,-4202.00,32.00,-2.00,-28.00
1568.00,102.00,-4192.00,36.00,3.00,-39.00
1582.00,91.00,-4162.00,38.00,4.00,-28.00
1585.00,73.00,-4175.00,34.00,11.00,-31.00
1581.00,72.00,-4160.00,34.00,-9.00,-33.00
1571.00,73.00,-4173.00,33.00,3.00,-29.00
1590.00,122.00,-4187.00,37.00,2.00,-28.00
1557.00,75.00,-4168.00,21.00,0.00,-36.00
1566.00,87.00,-4206.00,42.00,9.00,-36.00
1563.00,89.00,-4214.00,33.00,1.00,-33.00
1578.00,74.00,-4191.00,35.00,11.00,-41.00
1586.00,69.00,-4198.00,38.00,15.00,-17.00
1599.00,92.00,-4191.00,49.00,13.00,-30.00
1566.00,91.00,-4184.00,39.00,1.00,-32.00
1578.00,107.00,-4186.00,26.00,6.00,-31.00
1560.00,85.00,-4204.00,48.00,11.00,-26.00
1573.00,108.00,-4192.00,47.00,-4.00,-36.00
1588.00,78.00,-4199.00,40.00,8.00,-30.00
1568.00,93.00,-4173.00,31.00,9.00,-30.00
1551.00,70.00,-4208.00,34.00,5.00,-26.00
1590.00,78.00,-4215.00,32.00,4.00,-18.00
1595.00,81.00,-4163.00,43.00,4.00,-31.00
1597.00,98.00,-4184.00,30.00,1.00,-34.00
1597.00,106.00,-4174.00,37.00,5.00,-27.00
1578.00,91.00,-4187.00,27.00,5.00,-24.00
1585.00,97.00,-4205.00,41.00,-1.00,-32.00
1591.00,77.00,-4200.00,43.00,13.00,-30.00
1562.00,85.00,-4167.00,47.00,3.00,-32.00
1582.00,82.00,-4215.00,37.00,3.00,-37.00
1566.00,91.00,-4184.00,36.00,11.00,-36.00
1582.00,69.00,-4181.00,35.00,1.00,-31.00
1589.00,73.00,-4188.00,43.00,12.00,-26.00
1583.00,91.00,-4140.00,33.00,6.00,-24.00
1570.00,78.00,-4184.00,34.00,13.00,-42.00
1551.00,86.00,-4227.00,50.00,3.00,-32.00
1571.00,82.00,-4202.00,32.00,1.00,-24.00
1571.00,82.00,-4195.00,26.00,-3.00,-44.00
1566.00,83.00,-4166.00,34.00,4.00,-11.00
1584.00,85.00,-4192.00,29.00,6.00,-37.00
1588.00,92.00,-4203.00,47.00,7.00,-37.00
1609.00,84.00,-4207.00,40.00,1.00,-30.00
1604.00,72.00,-4188.00,49.00,14.00,-39.00
1565.00,72.00,-4204.00,28.00,2.00,-44.00
1567.00,99.00,-4194.00,36.00,14.00,-31.00
1567.00,78.00,-4182.00,41.00,4.00,-26.00
1571.00,99.00,-4166.00,33.00,8.00,-30.00
1564.00,87.00,-4172.00,43.00,6.00,-31.00
1611.00,101.00,-4203.00,32.00,-1.00,-14.00
1589.00,95.00,-4214.00,42.00,5.00,-30.00
1572.00,83.00,-4189.00,35.00,6.00,-32.00
1572.00,86.00,-4201.00,40.00,6.00,-22.00
1565.00,86.00,-4214.00,42.00,9.00,-31.00
1588.00,61.00,-4197.00,26.00,10.00,-32.00
1571.00,85.00,-4211.00,41.00,-1.00,-28.00
1569.00,93.00,-4191.00,42.00,10.00,-31.00
1575.00,67.00,-4184.00,40.00,13.00,-34.00
1589.00,94.00,-4196.00,28.00,11.00,-36.00
1575.00,82.00,-4205.00,32.00,10.00,-21.00
1568.00,100.00,-4191.00,41.00,3.00,-16.00
1607.00,96.00,-4162.00,20.00,1.00,-34.00
1578.00,70.00,-4214.00,38.00,7.00,-34.00
1568.00,77.00,-4187.00,43.00,11.00,-27.00
1588.00,95.00,-4183.00,34.00,-7.00,-39.00
1560.00,77.00,-4174.00,31.00,4.00,-41.00
1560.00,94.00,-4188.00,36.00,4.00,-22.00
1570.00,86.00,-4203.00,30.00,0.00,-29.00
1553.00,93.00,-4215.00,37.00,10.00,-36.00
1572.00,84.00,-4205.00,36.00,3.00,-36.00
1586.00,84.00,-4211.00,33.00,10.00,-21.00
1579.00,83.00,-4180.00,27.00,11.00,-20.00
1575.00,97.00,-4223.00,35.00,4.00,-20.00
1578.00,90.00,-4182.00,36.00,1.00,-33.00
1606.00,88.00,-4236.00,42.00,3.00,-23.00
1590.00,83.00,-4200.00,37.00,9.00,-39.00
1575.00,77.00,-4215.00,36.00,1.00,-31.00
1582.00,74.00,-4167.00,44.00,7.00,-34.00
1589.00,101.00,-4158.00,32.00,0.00,-41.00
1597.00,74.00,-4203.00,49.00,8.00,-32.00
1568.00,72.00,-4175.00,40.00,9.00,-28.00
1569.00,90.00,-4209.00,41.00,12.00,-28.00
1571.00,74.00,-4199.00,39.00,-5.00,-30.00
1582.00,81.00,-4193.00,38.00,-3.00,-29.00
1570.00,85.00,-4203.00,42.00,1.00,-25.00
1588.00,90.00,-4209.00,31.00,5.00,-23.00
1549.00,87.00,-4195.00,39.00,3.00,-32.00
1565.00,75.00,-4195.00,35.00,3.00,-33.00
1571.00,84.00,-4203.00,52.00,9.00,-32.00
1590.00,86.00,-4224.00,36.00,-3.00,-34.00
1574.00,80.00,-4181.00,47.00,1.00,-36.00
1591.00,89.00,-4194.00,32.00,3.00,-43.00
1602.00,87.00,-4235.00,32.00,4.00,-29.00
1589.00,85.00,-4198.00,36.00,8.00,-41.00
1570.00,87.00,-4213.00,24.00,12.00,-36.00
1573.00,81.00,-4195.00,33.00,-4.00,-24.00
1578.00,54.00,-4188.00,39.00,0.00,-38.00
1588.00,84.00,-4226.00,43.00,16.00,-32.00
1588.00,99.00,-4188.00,38.00,5.00,-26.00
1580.00,95.00,-4211.00,37.00,-6.00,-18.00
1569.00,76.00,-4203.00,38.00,-6.00,-36.00
1592.00,77.00,-4184.00,28.00,6.00,-39.00
1592.00,61.00,-4190.00,32.00,-1.00,-40.00
1573.00,66.00,-4201.00,23.00,-1.00,-23.00
1577.00,77.00,-4185.00,40.00,10.00,-21.00
1604.00,78.00,-4203.00,33.00,5.00,-35.00
1592.00,78.00,-4243.00,35.00,7.00,-21.00
1585.00,84.00,-4197.00,40.00,8.00,-40.00
1577.00,112.00,-4199.00,41.00,7.00,-27.00
1573.00,83.00,-4223.00,41.00,14.00,-29.00
1584.00,83.00,-4179.00,46.00,6.00,-31.00
1595.00,67.00,-4185.00,39.00,-4.00,-28.00
1572.00,69.00,-4186.00,41.00,8.00,-25.00
1574.00,69.00,-4195.00,46.00,7.00,-32.00
1592.00,86.00,-4198.00,40.00,5.00,-41.00
1578.00,77.00,-4172.00,41.00,4.00,-30.00
1576.00,88.00,-4203.00,45.00,6.00,-43.00
1562.00,95.00,-4198.00,49.00,9.00,-26.00
1564.00,68.00,-4179.00,39.00,8.00,-37.00
1576.00,99.00,-4183.00,34.00,11.00,-43.00
1551.00,72.00,-4179.00,29.00,1.00,-25.00
1599.00,72.00,-4155.00,41.00,3.00,-27.00
1583.00,95.00,-4193.00,33.00,3.00,-32.00
1563.00,72.00,-4162.00,29.00,2.00,-45.00
1586.00,92.00,-4198.00,32.00,4.00,-19.00
1599.00,56.00,-4163.00,37.00,11.00,-32.00
1588.00,98.00,-4216.00,41.00,7.00,-25.00
1582.00,79.00,-4164.00,45.00,12.00,-25.00
1588.00,78.00,-4226.00,38.00,7.00,-34.00
1579.00,58.00,-4193.00,36.00,9.00,-29.00
1570.00,74.00,-4212.00,42.00,12.00,-37.00
1584.00,111.00,-4203.00,42.00,5.00,-31.00
1575.00,75.00,-4201.00,36.00,3.00,-31.00
1562.00,106.00,-4201.00,34.00,1.00,-36.00
1561.00,93.00,-4205.00,36.00,7.00,-23.00
1551.00,91.00,-4193.00,39.00,5.00,-26.00
1578.00,114.00,-4221.00,41.00,4.00,-22.00
1578.00,91.00,-4188.00,36.00,11.00,-27.00
1580.00,60.00,-4188.00,38.00,-8.00,-25.00
1567.00,76.00,-4165.00,30.00,8.00,-38.00
1595.00,93.00,-4169.00,35.00,2.00,-37.00
1583.00,75.00,-4199.00,41.00,4.00,-32.00
1575.00,76.00,-4143.00,34.00,8.00,-42.00
1586.00,75.00,-4209.00,40.00,3.00,-29.00
1562.00,85.00,-4204.00,31.00,4.00,-39.00
1590.00,89.00,-4221.00,22.00,10.00,-31.00
1581.00,75.00,-4223.00,37.00,0.00,-23.00
1583.00,104.00,-4200.00,44.00,10.00,-22.00
1573.00,67.00,-4189.00,37.00,12.00,-29.00
1586.00,79.00,-4205.00,39.00,9.00,-29.00
1566.00,84.00,-4204.00,42.00,11.00,-20.00
1580.00,93.00,-4192.00,29.00,0.00,-28.00
1578.00,81.00,-4204.00,39.00,11.00,-28.00
1598.00,75.00,-4209.00,32.00,7.00,-20.00
1580.00,96.00,-4208.00,36.00,2.00,-27.00
1588.00,73.00,-4178.00,43.00,5.00,-33.00
1581.00,82.00,-4191.00,37.00,8.00,-33.00
1590.00,85.00,-4200.00,45.00,3.00,-34.00
1574.00,80.00,-4183.00,32.00,10.00,-27.00
1578.00,96.00,-4179.00,43.00,5.00,-26.00
1561.00,84.00,-4171.00,47.00,9.00,-30.00
1580.00,96.00,-4192.00,41.00,-2.00,-34.00
1601.00,91.00,-4199.00,48.00,1.00,-33.00
1568.00,79.00,-4207.00,42.00,-3.00,-23.00
1601.00,75.00,-4171.00,37.00,9.00,-24.00
1585.00,84.00,-4179.00,35.00,-1.00,-31.00
1589.00,98.00,-4195.00,32.00,2.00,-27.00
1576.00,97.00,-4187.00,29.00,9.00,-31.00
1582.00,94.00,-4190.00,45.00,5.00,-30.00
1579.00,101.00,-4211.00,47.00,3.00,-38.00
1562.00,85.00,-4188.00,29.00,-9.00,-30.00
1562.00,101.00,-4194.00,38.00,1.00,-32.00
1581.00,106.00,-4201.00,42.00,12.00,-19.00
1559.00,90.00,-4177.00,43.00,4.00,-34.00
1588.00,104.00,-4233.00,31.00,14.00,-23.00
1573.00,78.00,-4180.00,41.00,4.00,-22.00
1578.00,92.00,-4177.00,45.00,0.00,-20.00
1570.00,77.00,-4197.00,51.00,9.00,-24.00
1568.00,87.00,-4204.00,43.00,7.00,-37.00
1565.00,83.00,-4200.00,32.00,1.00,-44.00
1583.00,96.00,-4198.00,32.00,7.00,-20.00
1572.00,79.00,-4204.00,36.00,-10.00,-27.00
1570.00,77.00,-4185.00,38.00,-3.00,-29.00
1588.00,76.00,-4224.00,35.00,12.00,-32.00
1577.00,75.00,-4181.00,34.00,10.00,-26.00
1561.00,96.00,-4216.00,44.00,1.00,-35.00
1592.00,61.00,-4172.00,27.00,3.00,-29.00
1572.00,67.00,-4232.00,33.00,10.00,-33.00
1590.00,101.00,-4168.00,46.00,3.00,-33.00
1568.00,89.00,-4181.00,39.00,3.00,-30.00
1574.00,76.00,-4192.00,35.00,8.00,-28.00
1567.00,80.00,-4218.00,28.00,2.00,-32.00
1567.00,101.00,-4166.00,46.00,1.00,-29.00
1569.00,75.00,-4198.00,33.00,1.00,-34.00
1595.00,76.00,-4227.00,48.00,4.00,-31.00
1601.00,71.00,-4179.00,32.00,8.00,-34.00
1581.00,85.00,-4186.00,37.00,-4.00,-23.00
1597.00,71.00,-4192.00,43.00,7.00,-28.00
1571.00,88.00,-4186.00,40.00,8.00,-33.00
1563.00,96.00,-4222.00,24.00,9.00,-26.00
1583.00,89.00,-4164.00,41.00,10.00,-25.00
1580.00,100.00,-4223.00,34.00,6.00,-33.00
1587.00,89.00,-4176.00,39.00,-6.00,-42.00
1553.00,94.00,-4192.00,31.00,5.00,-33.00
1586.00,86.00,-4162.00,39.00,7.00,-28.00
1560.00,66.00,-4233.00,41.00,6.00,-26.00
1580.00,89.00,-4192.00,36.00,5.00,-53.00
1564.00,103.00,-4196.00,42.00,4.00,-25.00
1561.00,83.00,-4211.00,41.00,8.00,-34.00
1582.00,116.00,-4172.00,31.00,4.00,-22.00
1585.00,93.00,-4168.00,47.00,0.00,-33.00
1559.00,73.00,-4201.00,37.00,5.00,-26.00
1585.00,100.00,-4164.00,33.00,11.00,-24.00
1571.00,75.00,-4192.00,41.00,2.00,-25.00
1587.00,76.00,-4175.00,37.00,-3.00,-23.00
1580.00,86.00,-4222.00,36.00,7.00,-25.00
1585.00,68.00,-4189.00,38.00,4.00,-25.00
1578.00,78.00,-4186.00,43.00,5.00,-27.00
1570.00,87.00,-4159.00,26.00,0.00,-26.00
1583.00,88.00,-4179.00,30.00,8.00,-33.00
1574.00,67.00,-4175.00,38.00,10.00,-20.00
1561.00,96.00,-4205.00,47.00,5.00,-30.00
1573.00,86.00,-4175.00,31.00,6.00,-32.00
1578.00,80.00,-4196.00,34.00,6.00,-32.00
1564.00,78.00,-4203.00,33.00,4.00,-16.00
1580.00,92.00,-4162.00,46.00,8.00,-30.00
1556.00,107.00,-4191.00,38.00,4.00,-34.00
1573.00,85.00,-4185.00,37.00,9.00,-27.00
1585.00,73.00,-4197.00,41.00,2.00,-29.00
1588.00,89.00,-4177.00,28.00,18.00,-37.00
1578.00,86.00,-4194.00,50.00,-5.00,-42.00
1600.00,82.00,-4190.00,33.00,-5.00,-31.00
1589.00,83.00,-4203.00,38.00,11.00,-34.00
1580.00,79.00,-4179.00,32.00,14.00,-38.00
1556.00,95.00,-4208.00,46.00,6.00,-24.00
1571.00,77.00,-4172.00,36.00,13.00,-20.00
1589.00,90.00,-4182.00,42.00,4.00,-40.00
1571.00,62.00,-4176.00,27.00,4.00,-28.00
1608.00,88.00,-4196.00,33.00,0.00,-30.00
1591.00,84.00,-4179.00,43.00,4.00,-35.00
1571.00,92.00,-4194.00,27.00,5.00,-25.00
1567.00,92.00,-4226.00,39.00,15.00,-28.00
1585.00,79.00,-4202.00,41.00,7.00,-39.00
1564.00,89.00,-4184.00,37.00,-1.00,-35.00
1563.00,82.00,-4182.00,32.00,10.00,-29.00
1570.00,106.00,-4175.00,34.00,-6.00,-25.00
1585.00,75.00,-4197.00,36.00,4.00,-34.00
1571.00,78.00,-4214.00,40.00,15.00,-32.00
1576.00,81.00,-4227.00,42.00,8.00,-23.00
1563.00,98.00,-4206.00,32.00,13.00,-33.00
1580.00,99.00,-4221.00,27.00,3.00,-35.00
1573.00,84.00,-4177.00,37.00,0.00,-23.00
1537.00,70.00,-4174.00,35.00,9.00,-32.00
1584.00,67.00,-4200.00,36.00,8.00,-33.00
1577.00,77.00,-4188.00,34.00,6.00,-33.00
1590.00,97.00,-4147.00,32.00,8.00,-29.00
1590.00,84.00,-4214.00,36.00,21.00,-32.00
1572.00,87.00,-4215.00,35.00,10.00,-35.00
1597.00,90.00,-4204.00,39.00,9.00,-37.00
1571.00,66.00,-4216.00,34.00,7.00,-17.00
1572.00,72.00,-4147.00,42.00,6.00,-26.00
1591.00,85.00,-4177.00,34.00,-1.00,-32.00
1561.00,95.00,-4165.00,39.00,13.00,-23.00
1560.00,80.00,-4201.00,37.00,12.00,-36.00
1576.00,105.00,-4212.00,34.00,13.00,-21.00
1563.00,97.00,-4182.00,25.00,-2.00,-16.00
1559.00,76.00,-4193.00,46.00,9.00,-29.00
1569.00,87.00,-4199.00,34.00,3.00,-29.00
1572.00,66.00,-4197.00,38.00,6.00,-35.00
1574.00,94.00,-4227.00,34.00,-7.00,-35.00
1586.00,66.00,-4206.00,40.00,3.00,-37.00
1549.00,78.00,-4198.00,39.00,11.00,-23.00
1565.00,68.00,-4176.00,46.00,7.00,-37.00
1561.00,93.00,-4202.00,32.00,2.00,-25.00
1587.00,72.00,-4228.00,30.00,-9.00,-25.00
1577.00,92.00,-4184.00,39.00,9.00,-36.00
1578.00,81.00,-4206.00,29.00,9.00,-28.00
1583.00,72.00,-4185.00,27.00,-9.00,-26.00
1570.00,59.00,-4212.00,31.00,14.00,-26.00
1575.00,66.00,-4161.00,45.00,7.00,-24.00
1583.00,85.00,-4222.00,38.00,-4.00,-14.00
1569.00,83.00,-4171.00,35.00,8.00,-35.00
1577.00,84.00,-4177.00,47.00,11.00,-18.00
1587.00,76.00,-4183.00,36.00,4.00,-27.00
1594.00,76.00,-4218.00,37.00,-1.00,-21.00
1604.00,109.00,-4240.00,40.00,11.00,-34.00
1544.00,69.00,-4214.00,34.00,12.00,-31.00
1584.00,90.00,-4181.00,33.00,6.00,-26.00
1592.00,98.00,-4187.00,55.00,6.00,-25.00
1554.00,95.00,-4180.00,36.00,1.00,-29.00
1592.00,52.00,-4200.00,42.00,3.00,-33.00
1582.00,96.00,-4185.00,37.00,6.00,-34.00
1583.00,91.00,-4216.00,31.00,13.00,-31.00
1597.00,89.00,-4177.00,44.00,4.00,-26.00
1590.00,81.00,-4190.00,37.00,6.00,-35.00
1591.00,78.00,-4228.00,38.00,4.00,-25.00
1597.00,88.00,-4191.00,28.00,-9.00,-31.00
1574.00,80.00,-4163.00,33.00,-4.00,-25.00
1589.00,96.00,-4232.00,41.00,4.00,-22.00
1588.00,77.00,-4192.00,42.00,-1.00,-22.00
1560.00,60.00,-4221.00,45.00,4.00,-29.00
1557.00,83.00,-4242.00,42.00,-2.00,-29.00
1577.00,88.00,-4166.00,42.00,7.00,-39.00
1591.00,78.00,-4202.00,43.00,-8.00,-28.00
1585.00,64.00,-4211.00,39.00,-1.00,-29.00
1593.00,78.00,-4207.00,43.00,5.00,-38.00
1564.00,93.00,-4218.00,30.00,4.00,-39.00
1575.00,95.00,-4157.00,39.00,7.00,-32.00
1601.00,104.00,-4175.00,36.00,20.00,-20.00
1599.00,75.00,-4206.00,45.00,13.00,-29.00
1574.00,93.00,-4186.00,25.00,4.00,-25.00
1585.00,88.00,-4164.00,24.00,-2.00,-34.00
1584.00,84.00,-4224.00,33.00,5.00,-29.00
1561.00,69.00,-4208.00,35.00,5.00,-19.00
1589.00,71.00,-4164.00,50.00,-3.00,-25.00
1581.00,63.00,-4204.00,37.00,14.00,-29.00
1600.00,110.00,-4181.00,26.00,15.00,-27.00
1568.00,97.00,-4203.00,44.00,14.00,-28.00
1563.00,101.00,-4141.00,40.00,-1.00,-24.00
1584.00,91.00,-4201.00,32.00,6.00,-26.00
1572.00,87.00,-4213.00,42.00,12.00,-17.00
1593.00,78.00,-4183.00,26.00,0.00,-40.00
1573.00,90.00,-4212.00,27.00,2.00,-28.00
1582.00,91.00,-4179.00,32.00,4.00,-33.00
1592.00,103.00,-4177.00,37.00,0.00,-28.00
1587.00,83.00,-4225.00,32.00,5.00,-27.00
1592.00,82.00,-4179.00,41.00,9.00,-34.00
1569.00,85.00,-4194.00,43.00,5.00,-34.00
1608.00,80.00,-4174.00,42.00,0.00,-31.00
1579.00,85.00,-4173.00,33.00,-4.00,-29.00
1568.00,80.00,-4181.00,37.00,2.00,-21.00
1590.00,62.00,-4198.00,40.00,1.00,-22.00
1607.00,76.00,-4201.00,40.00,-3.00,-28.00
1572.00,75.00,-4212.00,47.00,11.00,-25.00
1578.00,70.00,-4173.00,42.00,8.00,-18.00
1585.00,99.00,-4171.00,36.00,3.00,-34.00
1570.00,63.00,-4198.00,40.00,5.00,-32.00
1577.00,86.00,-4189.00,30.00,15.00,-27.00
1609.00,74.00,-4175.00,32.00,8.00,-30.00
1574.00,88.00,-4195.00,34.00,1.00,-40.00
1567.00,66.00,-4200.00,39.00,4.00,-26.00
1577.00,104.00,-4196.00,37.00,16.00,-29.00
1587.00,98.00,-4178.00,34.00,-1.00,-28.00
1586.00,54.00,-4185.00,26.00,4.00,-37.00
1594.00,113.00,-4214.00,35.00,14.00,-32.00
1576.00,102.00,-4180.00,42.00,9.00,-36.00
1572.00,80.00,-4176.00,36.00,3.00,-28.00
1569.00,82.00,-4190.00,28.00,10.00,-33.00
1597.00,89.00,-4222.00,35.00,4.00,-39.00
1582.00,98.00,-4223.00,49.00,-7.00,-24.00
1552.00,90.00,-4190.00,36.00,6.00,-38.00
1561.00,104.00,-4193.00,42.00,3.00,-33.00
1595.00,101.00,-4197.00,41.00,11.00,-41.00
1592.00,89.00,-4191.00,43.00,-1.00,-24.00
1561.00,84.00,-4201.00,33.00,4.00,-35.00
1581.00,85.00,-4202.00,35.00,12.00,-31.00
1579.00,90.00,-4195.00,40.00,13.00,-25.00
1566.00,79.00,-4190.00,32.00,-4.00,-17.00
1553.00,92.00,-4178.00,29.00,8.00,-37.00
1588.00,99.00,-4188.00,30.00,2.00,-27.00
1591.00,93.00,-4193.00,40.00,6.00,-24.00
1596.00,114.00,-4203.00,42.00,9.00,-26.00
1600.00,98.00,-4197.00,44.00,7.00,-25.00
1562.00,65.00,-4231.00,38.00,-8.00,-28.00
1585.00,66.00,-4171.00,34.00,5.00,-32.00
1590.00,77.00,-4220.00,43.00,14.00,-32.00
1576.00,79.00,-4204.00,39.00,1.00,-24.00
1549.00,71.00,-4166.00,28.00,3.00,-29.00
1566.00,74.00,-4162.00,28.00,10.00,-25.00
1584.00,72.00,-4185.00,40.00,16.00,-28.00
1559.00,66.00,-4189.00,44.00,-5.00,-28.00
1585.00,65.00,-4202.00,35.00,4.00,-33.00
1598.00,67.00,-4208.00,42.00,2.00,-31.00
1599.00,77.00,-4204.00,33.00,1.00,-31.00
1574.00,89.00,-4192.00,45.00,7.00,-22.00
1568.00,96.00,-4203.00,28.00,-3.00,-22.00
1568.00,100.00,-4201.00,24.00,3.00,-40.00
1566.00,101.00,-4230.00,23.00,-10.00,-20.00
1598.00,123.00,-4175.00,12.00,-38.00,-23.00
1633.00,81.00,-4133.00,53.00,-14.00,-43.00
1552.00,52.00,-4154.00,36.00,-8.00,-40.00
1524.00,77.00,-4227.00,42.00,16.00,-22.00
1613.00,113.00,-4257.00,39.00,0.00,-35.00
1496.00,113.00,-4213.00,59.00,-76.00,-25.00
1536.00,83.00,-4199.00,47.00,-35.00,-28.00
1443.00,46.00,-4947.00,67.00,101.00,-71.00
1392.00,78.00,-4252.00,26.00,-57.00,61.00
1112.00,0.00,-3951.00,-223.00,-348.00,-107.00
596.00,-144.00,-4088.00,366.00,-155.00,-39.00
1077.00,113.00,-4533.00,298.00,258.00,-84.00
1328.00,272.00,-4436.00,-262.00,-90.00,-224.00
1235.00,92.00,-4223.00,28.00,84.00,-415.00
1438.00,237.00,-4256.00,274.00,37.00,-319.00
1386.00,350.00,-4192.00,287.00,91.00,-468.00
1651.00,292.00,-4351.00,193.00,52.00,-625.00
1718.00,113.00,-4074.00,88.00,-206.00,-829.00
1089.00,41.00,-4215.00,426.00,-119.00,-640.00
1176.00,-156.00,-4391.00,409.00,57.00,-838.00
1369.00,-211.00,-4199.00,347.00,-84.00,-833.00
1378.00,-229.00,-3915.00,211.00,-13.00,-768.00
1374.00,-237.00,-4429.00,374.00,-44.00,-771.00
1129.00,-51.00,-4422.00,371.00,-78.00,-535.00
1036.00,134.00,-3830.00,-8.00,-202.00,-695.00
1426.00,219.00,-4287.00,98.00,-8.00,-660.00
1278.00,343.00,-4022.00,409.00,-292.00,-489.00
1327.00,233.00,-4166.00,477.00,-411.00,-354.00
862.00,245.00,-3977.00,69.00,-358.00,-506.00
1601.00,214.00,-3965.00,510.00,-307.00,-221.00
1941.00,261.00,-4375.00,385.00,-309.00,-200.00
1846.00,-47.00,-4930.00,85.00,-252.00,-143.00
1156.00,-446.00,-4525.00,181.00,-67.00,57.00
1313.00,-148.00,-4301.00,-130.00,-259.00,239.00
1335.00,-380.00,-4108.00,-18.00,-144.00,358.00
1424.00,99.00,-4532.00,-96.00,59.00,494.00
1395.00,-241.00,-4238.00,-40.00,20.00,537.00
1179.00,61.00,-4023.00,-70.00,-212.00,334.00
883.00,717.00,-4297.00,-701.00,-12.00,216.00
1205.00,214.00,-3672.00,-570.00,-266.00,-40.00
1618.00,310.00,-4062.00,-492.00,-808.00,143.00
1967.00,547.00,-3213.00,609.00,-1832.00,-255.00
1052.00,616.00,-3907.00,545.00,-2013.00,9.00
1849.00,-340.00,-3737.00,150.00,-2163.00,-699.00
1597.00,-323.00,-2858.00,-957.00,-2936.00,-871.00
1412.00,889.00,-3262.00,5.00,-3648.00,-356.00
1863.00,-430.00,-3944.00,1112.00,-4236.00,-567.00
1270.00,74.00,-3192.00,-568.00,-5259.00,-606.00
906.00,-196.00,-3071.00,-135.00,-5956.00,-291.00
1582.00,331.00,-4093.00,-62.00,-5480.00,-181.00
2048.00,216.00,-3540.00,-41.00,-6672.00,-294.00
1673.00,24.00,-3934.00,-585.00,-7079.00,-38.00
1871.00,-24.00,-3889.00,-331.00,-7193.00,15.00
1746.00,104.00,-4132.00,-141.00,-7981.00,231.00
1500.00,133.00,-4055.00,-385.00,-8400.00,354.00
1422.00,268.00,-4096.00,-448.00,-8790.00,453.00
1281.00,340.00,-4037.00,-356.00,-9289.00,537.00
943.00,370.00,-4053.00,-316.00,-9620.00,512.00
836.00,292.00,-3975.00,-296.00,-9522.00,422.00
749.00,309.00,-3965.00,-142.00,-9759.00,498.00
614.00,240.00,-4073.00,-50.00,-9723.00,539.00
796.00,233.00,-4402.00,101.00,-9525.00,570.00
926.00,264.00,-4781.00,419.00,-9360.00,615.00
-16074.00,5148.00,-31464.00,-8079.00,-1514.00,-209.00
12420.00,4528.00,-3086.00,-11746.00,-6427.00,-932.00
-11591.00,711.00,2198.00,1669.00,10617.00,141.00
3216.00,869.00,-6989.00,-939.00,5203.00,647.00
3790.00,-749.00,-3218.00,-317.00,178.00,1754.00
-802.00,699.00,-6813.00,696.00,3177.00,401.00
1599.00,-26.00,-3626.00,-74.00,2101.00,-168.00
949.00,266.00,-3833.00,461.00,-131.00,305.00
-235.00,61.00,-4808.00,1090.00,103.00,-477.00
451.00,-150.00,-3528.00,454.00,163.00,-767.00
505.00,83.00,-4595.00,974.00,-878.00,-971.00
346.00,-55.00,-3996.00,1237.00,-1275.00,-1344.00
645.00,-145.00,-3871.00,1130.00,-1721.00,-1362.00
673.00,-101.00,-3989.00,1294.00,-2951.00,-1295.00
-5409.00,-3188.00,-10475.00,442.00,-769.00,-2212.00
2647.00,543.00,-6723.00,-2500.00,479.00,-1151.00
3636.00,-789.00,1523.00,-1691.00,-1220.00,-1301.00
-2520.00,3387.00,-10490.00,1713.00,1490.00,548.00
378.00,-269.00,-6125.00,1150.00,1010.00,-2122.00
653.00,-358.00,-4063.00,-269.00,197.00,-1436.00
-904.00,-554.00,-4484.00,44.00,56.00,-1690.00
-549.00,145.00,-3218.00,-117.00,450.00,-1493.00
244.00,-372.00,-4612.00,590.00,312.00,-1333.00
428.00,-132.00,-4493.00,6.00,300.00,-1036.00
62.00,464.00,-4832.00,-772.00,299.00,-1006.00
472.00,88.00,-4525.00,657.00,290.00,-886.00
83.00,480.00,-4436.00,447.00,385.00,-937.00
